Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Oklahoma (Big 12),13,8-5,943.0,6041.0,6.41,57.0,464.7,968.0,4974.0,5.14,38.0,43.0,382.6,7.0,12.0,19.0,7.0,17.0,24.0,-5.0,-0.38,394:19,30:19,61.0,38.0,331.0,80.0,6.2,9.0,58.0,0.69,62.0,60.0,0.0,1.0,13.0,0.0,473.0,36.4,43.0,37.0,0.0,0.0,14.0,0.0,337.0,25.9,557.0,3395.0,6.1,40.0,261.2,458.0,1383.0,3.02,15.0,106.4,58.0,29.0,13.0,6.0,48.0,0.828,39.0,15.0,5.0,12.0,32.0,0.821,17.0,181.0,1.0,10.65,17.0,181.0,1.0,10.65,386.0,210.0,17.0,2646.0,6.85,12.6,17.0,203.5,287.0,510.0,3591.0,23.0,7.04,12.51,276.2,26.0,554.0,0.0,21.31,26.0,554.0,0.0,21.31,86.0,155.0,23.0,264.0,86.0,155.0,23.0,264.0,70.0,648.0,49.85,178.0,72.0,0.404,82.0,214.0,0.383,9.0,15.0,0.6,9.0,17.0,0.529
Texas St. (Sun Belt),12,7-5,920.0,5573.0,6.06,51.0,464.4,938.0,5353.0,5.71,39.0,42.0,446.1,6.0,13.0,19.0,5.0,7.0,12.0,7.0,0.58,337:16,28:06,51.0,16.0,215.0,59.0,4.9,26.0,151.0,2.17,53.0,48.0,2.0,0.0,12.0,0.0,406.0,33.8,42.0,37.0,1.0,0.0,13.0,1.0,332.0,27.7,538.0,2862.0,5.32,29.0,238.5,522.0,2434.0,4.66,21.0,202.8,50.0,20.0,14.0,9.0,43.0,0.86,47.0,19.0,8.0,10.0,37.0,0.787,18.0,82.0,0.0,4.56,18.0,82.0,0.0,4.56,382.0,250.0,7.0,2711.0,7.1,10.84,22.0,225.9,262.0,416.0,2919.0,18.0,7.02,11.14,243.3,24.0,508.0,0.0,21.17,24.0,508.0,0.0,21.17,121.0,125.0,16.0,262.0,121.0,125.0,16.0,262.0,75.0,708.0,59.0,177.0,69.0,0.39,80.0,200.0,0.4,12.0,20.0,0.6,16.0,26.0,0.615
Arizona (Pac-12),14,10-4,1139.0,6491.0,5.7,55.0,463.6,1115.0,6314.0,5.66,47.0,49.0,451.0,13.0,13.0,26.0,8.0,10.0,18.0,8.0,0.57,381:13,27:13,87.0,22.0,356.0,98.0,7.0,40.0,239.0,2.86,61.0,57.0,0.0,0.0,20.0,0.0,483.0,34.5,49.0,46.0,1.0,0.0,17.0,1.0,395.0,28.2,575.0,2546.0,4.43,26.0,181.9,581.0,2377.0,4.09,19.0,169.8,60.0,20.0,13.0,15.0,48.0,0.8,53.0,13.0,19.0,15.0,47.0,0.887,32.0,268.0,0.0,8.38,32.0,268.0,0.0,8.38,564.0,320.0,10.0,3945.0,6.99,12.33,29.0,281.8,349.0,534.0,3937.0,28.0,7.37,11.28,281.2,40.0,758.0,0.0,18.95,40.0,758.0,0.0,18.95,120.0,188.0,29.0,337.0,120.0,188.0,29.0,337.0,92.0,881.0,62.93,234.0,89.0,0.38,94.0,232.0,0.405,16.0,26.0,0.615,7.0,18.0,0.389
BYU (FBS Independent),13,8-5,1050.0,5986.0,5.7,60.0,460.5,1032.0,5090.0,4.93,44.0,44.0,391.5,12.0,14.0,26.0,15.0,12.0,27.0,-1.0,-0.08,362:44,27:54,66.0,20.0,257.0,76.0,5.8,36.0,211.0,2.77,63.0,62.0,0.0,0.0,12.0,3.0,482.0,37.1,44.0,41.0,1.0,0.0,17.0,0.0,358.0,27.5,567.0,2363.0,4.17,28.0,181.8,483.0,1584.0,3.28,19.0,121.8,59.0,25.0,17.0,10.0,52.0,0.881,50.0,17.0,15.0,10.0,42.0,0.84,24.0,224.0,0.0,9.33,24.0,224.0,0.0,9.33,483.0,289.0,12.0,3623.0,7.5,12.54,32.0,278.7,318.0,549.0,3506.0,25.0,6.39,11.03,269.7,67.0,1235.0,0.0,18.43,67.0,1235.0,0.0,18.43,87.0,164.0,31.0,282.0,87.0,164.0,31.0,282.0,110.0,1053.0,81.0,205.0,89.0,0.434,85.0,223.0,0.381,15.0,23.0,0.652,17.0,28.0,0.607
Cincinnati (AAC),13,9-4,945.0,5982.0,6.33,53.0,460.2,955.0,5708.0,5.98,40.0,42.0,439.1,16.0,8.0,24.0,8.0,14.0,22.0,2.0,0.15,373:17,28:42,59.0,34.0,411.0,76.0,5.8,18.0,119.0,1.38,57.0,52.0,0.0,0.0,16.0,0.0,442.0,34.0,42.0,40.0,0.0,0.0,20.0,1.0,354.0,27.2,454.0,2035.0,4.48,18.0,156.5,501.0,2388.0,4.77,18.0,183.7,51.0,16.0,18.0,12.0,46.0,0.902,52.0,14.0,9.0,15.0,38.0,0.731,13.0,64.0,0.0,4.92,13.0,64.0,0.0,4.92,491.0,294.0,14.0,3947.0,8.04,13.43,35.0,303.6,276.0,454.0,3320.0,22.0,7.31,12.03,255.4,47.0,1069.0,0.0,22.74,47.0,1069.0,0.0,22.74,132.0,142.0,13.0,287.0,132.0,142.0,13.0,287.0,59.0,542.0,41.69,177.0,73.0,0.412,86.0,195.0,0.441,11.0,16.0,0.688,7.0,17.0,0.412
Georgia (SEC),13,10-3,877.0,5951.0,6.79,62.0,457.8,905.0,4384.0,4.84,36.0,36.0,337.2,13.0,16.0,29.0,7.0,6.0,13.0,16.0,1.23,380:31,29:16,53.0,36.0,348.0,71.0,5.5,17.0,110.0,1.31,70.0,67.0,1.0,0.0,16.0,0.0,537.0,41.3,36.0,30.0,1.0,0.0,7.0,0.0,269.0,20.7,555.0,3352.0,6.04,38.0,257.8,526.0,2169.0,4.12,23.0,166.8,67.0,27.0,18.0,12.0,57.0,0.851,40.0,17.0,10.0,4.0,31.0,0.775,10.0,47.0,0.0,4.7,10.0,47.0,0.0,4.7,322.0,217.0,6.0,2599.0,8.07,11.98,24.0,199.9,204.0,379.0,2215.0,13.0,5.84,10.86,170.4,64.0,1232.0,0.0,19.25,64.0,1232.0,0.0,19.25,133.0,100.0,19.0,252.0,133.0,100.0,19.0,252.0,65.0,527.0,40.54,163.0,81.0,0.497,75.0,190.0,0.395,12.0,15.0,0.8,12.0,19.0,0.632
Southern California (Pac-12),13,9-4,984.0,5948.0,6.04,57.0,457.5,1001.0,5303.0,5.3,40.0,42.0,407.9,9.0,14.0,23.0,7.0,5.0,12.0,11.0,0.85,397:25,30:34,71.0,18.0,347.0,80.0,6.2,32.0,228.0,2.46,63.0,61.0,0.0,0.0,9.0,0.0,466.0,35.8,42.0,36.0,2.0,0.0,11.0,1.0,327.0,25.2,524.0,2092.0,3.99,18.0,160.9,453.0,1734.0,3.83,20.0,133.4,53.0,12.0,28.0,6.0,46.0,0.868,54.0,17.0,12.0,11.0,40.0,0.741,12.0,195.0,0.0,16.25,12.0,195.0,0.0,16.25,460.0,318.0,5.0,3856.0,8.38,12.13,39.0,296.6,322.0,548.0,3569.0,20.0,6.51,11.08,274.5,59.0,1326.0,1.0,22.47,59.0,1326.0,1.0,22.47,100.0,161.0,41.0,302.0,100.0,161.0,41.0,302.0,115.0,1023.0,78.69,208.0,97.0,0.466,70.0,200.0,0.35,15.0,24.0,0.625,15.0,26.0,0.577
Texas A&M (SEC),13,8-5,935.0,5920.0,6.33,59.0,455.4,992.0,5860.0,5.91,42.0,45.0,450.8,8.0,5.0,13.0,5.0,15.0,20.0,-7.0,-0.54,341:18,26:15,63.0,26.0,267.0,76.0,5.8,27.0,188.0,2.08,60.0,59.0,0.0,0.0,13.0,0.0,458.0,35.2,45.0,44.0,0.0,0.0,17.0,0.0,365.0,28.1,421.0,1949.0,4.63,20.0,149.9,561.0,2808.0,5.01,23.0,216.0,49.0,17.0,17.0,9.0,43.0,0.878,43.0,16.0,7.0,14.0,37.0,0.86,13.0,97.0,0.0,7.46,13.0,97.0,0.0,7.46,514.0,332.0,15.0,3971.0,7.73,11.96,39.0,305.5,242.0,431.0,3052.0,19.0,7.08,12.61,234.8,36.0,709.0,0.0,19.69,36.0,709.0,0.0,19.69,139.0,139.0,24.0,302.0,139.0,139.0,24.0,302.0,68.0,663.0,51.0,179.0,73.0,0.408,82.0,204.0,0.402,11.0,19.0,0.579,12.0,20.0,0.6
Nebraska (Big Ten),13,9-4,946.0,5880.0,6.22,59.0,452.3,929.0,4988.0,5.37,40.0,44.0,383.7,10.0,13.0,23.0,13.0,12.0,25.0,-2.0,-0.15,393:34,30:16,59.0,42.0,347.0,80.0,6.2,22.0,129.0,1.69,64.0,60.0,1.0,0.0,15.0,0.0,491.0,37.8,44.0,44.0,0.0,0.0,11.0,1.0,343.0,26.4,587.0,3123.0,5.32,35.0,240.2,488.0,2312.0,4.74,25.0,177.8,60.0,28.0,14.0,11.0,53.0,0.883,44.0,17.0,10.0,9.0,36.0,0.818,16.0,143.0,1.0,8.94,16.0,143.0,1.0,8.94,359.0,190.0,12.0,2757.0,7.68,14.51,24.0,212.1,214.0,441.0,2676.0,15.0,6.07,12.5,205.8,59.0,1248.0,1.0,21.15,59.0,1248.0,1.0,21.15,113.0,118.0,15.0,246.0,113.0,118.0,15.0,246.0,75.0,655.0,50.38,184.0,76.0,0.413,58.0,193.0,0.301,6.0,13.0,0.462,10.0,20.0,0.5
Notre Dame (FBS Independent),13,8-5,947.0,5784.0,6.11,54.0,444.9,938.0,5254.0,5.6,44.0,49.0,404.2,7.0,16.0,23.0,12.0,14.0,26.0,-3.0,-0.23,388:06,29:51,57.0,32.0,326.0,73.0,5.6,28.0,208.0,2.15,55.0,51.0,2.0,0.0,14.0,0.0,427.0,32.8,49.0,43.0,2.0,1.0,12.0,0.0,379.0,29.2,484.0,2073.0,4.28,24.0,159.5,525.0,2225.0,4.24,21.0,171.2,62.0,21.0,19.0,10.0,50.0,0.806,50.0,20.0,15.0,7.0,42.0,0.84,9.0,48.0,0.0,5.33,9.0,48.0,0.0,5.33,463.0,277.0,14.0,3711.0,8.02,13.4,30.0,285.5,249.0,413.0,3029.0,23.0,7.33,12.16,233.0,26.0,609.0,1.0,23.42,26.0,609.0,1.0,23.42,126.0,136.0,16.0,278.0,126.0,136.0,16.0,278.0,58.0,487.0,37.46,190.0,90.0,0.474,79.0,192.0,0.411,8.0,16.0,0.5,11.0,24.0,0.458
South Carolina (SEC),13,7-6,947.0,5764.0,6.09,51.0,443.4,904.0,5625.0,6.22,45.0,48.0,432.7,8.0,11.0,19.0,10.0,11.0,21.0,-2.0,-0.15,400:38,30:49,47.0,10.0,205.0,52.0,4.0,27.0,219.0,2.08,53.0,52.0,0.0,0.0,18.0,0.0,424.0,32.6,48.0,46.0,2.0,0.0,19.0,0.0,395.0,30.4,479.0,2093.0,4.37,23.0,161.0,514.0,2759.0,5.37,29.0,212.2,52.0,18.0,15.0,12.0,45.0,0.865,60.0,24.0,12.0,17.0,53.0,0.883,13.0,89.0,0.0,6.85,13.0,89.0,0.0,6.85,468.0,277.0,11.0,3671.0,7.84,13.25,28.0,282.4,242.0,390.0,2866.0,16.0,7.35,11.84,220.5,32.0,720.0,2.0,22.5,32.0,720.0,2.0,22.5,133.0,138.0,21.0,292.0,133.0,138.0,21.0,292.0,70.0,606.0,46.62,175.0,76.0,0.434,71.0,169.0,0.42,12.0,22.0,0.545,10.0,12.0,0.833
Arizona St. (Pac-12),13,10-3,975.0,5750.0,5.9,54.0,442.3,964.0,5422.0,5.62,39.0,46.0,417.1,13.0,14.0,27.0,4.0,9.0,13.0,14.0,1.08,373:11,28:42,88.0,20.0,452.0,98.0,7.5,39.0,235.0,3.0,59.0,53.0,2.0,0.0,23.0,0.0,480.0,36.9,46.0,46.0,0.0,1.0,13.0,0.0,363.0,27.9,508.0,2194.0,4.32,20.0,168.8,511.0,2046.0,4.0,17.0,157.4,64.0,17.0,23.0,18.0,58.0,0.906,46.0,11.0,15.0,9.0,35.0,0.761,15.0,196.0,2.0,13.07,15.0,196.0,2.0,13.07,467.0,281.0,9.0,3556.0,7.61,12.65,34.0,273.5,269.0,453.0,3376.0,22.0,7.45,12.55,259.7,55.0,1280.0,1.0,23.27,55.0,1280.0,1.0,23.27,100.0,146.0,15.0,261.0,100.0,146.0,15.0,261.0,58.0,421.0,32.38,199.0,76.0,0.382,79.0,209.0,0.378,10.0,23.0,0.435,14.0,28.0,0.5
Florida St. (ACC),14,13-1,967.0,6179.0,6.39,53.0,441.4,1008.0,5557.0,5.51,43.0,44.0,396.9,12.0,14.0,26.0,12.0,20.0,32.0,-6.0,-0.43,405:13,28:56,64.0,24.0,273.0,76.0,5.4,23.0,187.0,1.64,56.0,55.0,0.0,0.0,27.0,0.0,472.0,33.7,44.0,38.0,1.0,0.0,18.0,0.0,358.0,25.6,451.0,1933.0,4.29,27.0,138.1,573.0,2382.0,4.16,21.0,170.1,59.0,22.0,13.0,19.0,54.0,0.915,52.0,17.0,11.0,11.0,39.0,0.75,13.0,92.0,0.0,7.08,13.0,92.0,0.0,7.08,516.0,330.0,20.0,4246.0,8.23,12.87,26.0,303.3,248.0,435.0,3175.0,22.0,7.3,12.8,226.8,45.0,846.0,0.0,18.8,45.0,846.0,0.0,18.8,146.0,131.0,18.0,295.0,146.0,131.0,18.0,295.0,87.0,668.0,47.71,175.0,80.0,0.457,93.0,212.0,0.439,0.0,6.0,0.0,7.0,23.0,0.304
NIU (MAC),14,11-3,1073.0,6177.0,5.76,55.0,441.2,997.0,5483.0,5.5,42.0,45.0,391.6,10.0,14.0,24.0,9.0,3.0,12.0,12.0,0.86,402:12,28:43,55.0,38.0,314.0,74.0,5.3,14.0,82.0,1.0,56.0,54.0,0.0,0.0,17.0,0.0,441.0,31.5,45.0,40.0,3.0,0.0,13.0,2.0,359.0,25.6,688.0,3488.0,5.07,36.0,249.1,541.0,2284.0,4.22,24.0,163.1,68.0,31.0,11.0,14.0,56.0,0.824,48.0,23.0,9.0,11.0,43.0,0.896,18.0,69.0,0.0,3.83,18.0,69.0,0.0,3.83,385.0,229.0,3.0,2689.0,6.98,11.74,19.0,192.1,265.0,456.0,3199.0,18.0,7.02,12.07,228.5,71.0,1376.0,2.0,19.38,71.0,1376.0,2.0,19.38,123.0,155.0,26.0,304.0,123.0,155.0,26.0,304.0,82.0,794.0,56.71,226.0,108.0,0.478,93.0,213.0,0.437,8.0,14.0,0.571,7.0,17.0,0.412
Colorado (Pac-12),12,2-10,996.0,5270.0,5.29,42.0,439.2,845.0,5532.0,6.55,56.0,60.0,461.0,8.0,3.0,11.0,6.0,15.0,21.0,-10.0,-0.83,390:58,32:34,50.0,10.0,214.0,55.0,4.6,23.0,137.0,1.92,42.0,42.0,0.0,0.0,16.0,0.0,342.0,28.5,60.0,54.0,0.0,0.0,18.0,0.0,468.0,39.0,451.0,1855.0,4.11,13.0,154.6,437.0,2458.0,5.62,21.0,204.8,45.0,12.0,17.0,11.0,40.0,0.889,56.0,15.0,21.0,14.0,50.0,0.893,23.0,245.0,1.0,10.65,23.0,245.0,1.0,10.65,545.0,348.0,15.0,3415.0,6.27,9.81,29.0,284.6,244.0,408.0,3074.0,35.0,7.53,12.6,256.2,28.0,600.0,0.0,21.43,28.0,600.0,0.0,21.43,108.0,131.0,32.0,271.0,108.0,131.0,32.0,271.0,86.0,822.0,68.5,202.0,81.0,0.401,70.0,175.0,0.4,14.0,29.0,0.483,7.0,13.0,0.538
Buffalo (MAC),11,5-6,810.0,4820.0,5.95,48.0,438.2,746.0,4375.0,5.86,46.0,47.0,397.7,13.0,2.0,15.0,6.0,12.0,18.0,-3.0,-0.27,361:32,32:52,47.0,32.0,272.0,63.0,5.7,16.0,83.0,1.45,49.0,41.0,1.0,0.0,6.0,0.0,355.0,32.3,47.0,41.0,0.0,0.0,8.0,0.0,347.0,31.5,443.0,1965.0,4.44,16.0,178.6,451.0,1927.0,4.27,29.0,175.2,50.0,13.0,18.0,6.0,37.0,0.74,43.0,21.0,8.0,8.0,37.0,0.86,9.0,32.0,0.0,3.56,9.0,32.0,0.0,3.56,367.0,235.0,12.0,2855.0,7.78,12.15,32.0,259.5,149.0,295.0,2448.0,17.0,8.3,16.43,222.5,39.0,772.0,0.0,19.79,39.0,772.0,0.0,19.79,95.0,94.0,13.0,202.0,95.0,94.0,13.0,202.0,58.0,588.0,53.45,164.0,75.0,0.457,58.0,153.0,0.379,12.0,23.0,0.522,15.0,21.0,0.714
Western Mich. (MAC),13,8-5,875.0,5696.0,6.51,55.0,438.2,882.0,4825.0,5.47,37.0,40.0,371.2,10.0,13.0,23.0,10.0,10.0,20.0,3.0,0.23,426:10,32:46,51.0,22.0,266.0,62.0,4.8,24.0,136.0,1.85,57.0,51.0,1.0,0.0,14.0,1.0,439.0,33.8,40.0,36.0,1.0,0.0,14.0,2.0,324.0,24.9,503.0,2221.0,4.42,29.0,170.8,470.0,1996.0,4.25,19.0,153.5,51.0,21.0,11.0,13.0,45.0,0.882,46.0,16.0,9.0,9.0,34.0,0.739,21.0,179.0,0.0,8.52,21.0,179.0,0.0,8.52,372.0,253.0,10.0,3475.0,9.34,13.74,26.0,267.3,222.0,412.0,2829.0,18.0,6.87,12.74,217.6,57.0,1230.0,0.0,21.58,57.0,1230.0,0.0,21.58,96.0,125.0,25.0,246.0,96.0,125.0,25.0,246.0,69.0,665.0,51.15,177.0,85.0,0.48,78.0,194.0,0.402,4.0,12.0,0.333,11.0,20.0,0.55
Pittsburgh (),13,6-7,918.0,5660.0,6.17,52.0,435.4,837.0,4677.0,5.59,43.0,45.0,359.8,4.0,10.0,14.0,12.0,7.0,19.0,-5.0,-0.38,439:38,33:49,51.0,6.0,254.0,54.0,4.2,21.0,148.0,1.62,52.0,50.0,0.0,0.0,16.0,2.0,414.0,31.8,45.0,36.0,2.0,0.0,10.0,1.0,342.0,26.3,610.0,3243.0,5.32,35.0,249.5,465.0,2091.0,4.5,26.0,160.8,59.0,31.0,13.0,9.0,53.0,0.898,38.0,20.0,7.0,5.0,32.0,0.842,14.0,66.0,0.0,4.71,14.0,66.0,0.0,4.71,308.0,188.0,7.0,2417.0,7.85,12.86,17.0,185.9,199.0,372.0,2586.0,17.0,6.95,12.99,198.9,36.0,716.0,1.0,19.89,36.0,716.0,1.0,19.89,118.0,112.0,16.0,246.0,118.0,112.0,16.0,246.0,83.0,695.0,53.46,170.0,79.0,0.465,65.0,173.0,0.376,10.0,15.0,0.667,11.0,18.0,0.611
Bowling Green (MAC),14,8-6,1103.0,6061.0,5.5,47.0,432.9,1156.0,6910.0,5.98,62.0,62.0,493.6,17.0,16.0,33.0,10.0,13.0,23.0,10.0,0.71,366:52,26:12,70.0,56.0,337.0,98.0,7.0,28.0,171.0,2.0,51.0,45.0,0.0,0.0,23.0,0.0,420.0,30.0,62.0,58.0,0.0,0.0,13.0,0.0,469.0,33.5,556.0,2422.0,4.36,30.0,173.0,568.0,2830.0,4.98,37.0,202.1,53.0,22.0,5.0,17.0,44.0,0.83,67.0,27.0,14.0,11.0,52.0,0.776,29.0,208.0,0.0,7.17,29.0,208.0,0.0,7.17,547.0,317.0,13.0,3639.0,6.65,11.48,17.0,259.9,353.0,588.0,4080.0,25.0,6.94,11.56,291.4,69.0,1500.0,0.0,21.74,69.0,1500.0,0.0,21.74,149.0,192.0,25.0,366.0,149.0,192.0,25.0,366.0,110.0,872.0,62.29,231.0,87.0,0.377,95.0,221.0,0.43,7.0,23.0,0.304,10.0,23.0,0.435
UAB (C-USA),12,6-6,941.0,5182.0,5.51,44.0,431.8,858.0,4873.0,5.68,42.0,49.0,406.1,10.0,9.0,19.0,9.0,12.0,21.0,-2.0,-0.17,366:40,30:33,66.0,30.0,348.0,81.0,6.8,,,,52.0,47.0,0.0,0.0,13.0,0.0,398.0,33.2,49.0,41.0,0.0,0.0,8.0,0.0,359.0,29.9,613.0,2545.0,4.15,27.0,212.1,474.0,2101.0,4.43,18.0,175.1,51.0,24.0,5.0,9.0,38.0,0.745,41.0,13.0,14.0,6.0,33.0,0.805,,,,,,,,,328.0,203.0,12.0,2637.0,8.04,12.99,17.0,219.8,204.0,384.0,2772.0,24.0,7.22,13.59,231.0,,,,,,,,,113.0,113.0,19.0,245.0,113.0,113.0,19.0,245.0,77.0,674.0,56.17,192.0,83.0,0.432,63.0,178.0,0.354,12.0,28.0,0.429,10.0,20.0,0.5
Middle Tenn. (C-USA),12,6-6,873.0,5176.0,5.93,48.0,431.3,927.0,5427.0,5.85,45.0,48.0,452.3,7.0,13.0,20.0,11.0,13.0,24.0,-4.0,-0.33,345:12,28:46,53.0,8.0,232.0,57.0,4.8,,,,51.0,46.0,0.0,0.0,9.0,0.0,379.0,31.6,48.0,43.0,0.0,0.0,15.0,1.0,378.0,31.5,530.0,2566.0,4.84,31.0,213.8,505.0,2191.0,4.34,19.0,182.6,47.0,24.0,7.0,8.0,39.0,0.83,51.0,16.0,13.0,14.0,43.0,0.843,,,,,,,,,343.0,224.0,13.0,2610.0,7.61,11.65,17.0,217.5,259.0,422.0,3236.0,26.0,7.67,12.49,269.7,,,,,,,,,121.0,141.0,17.0,279.0,121.0,141.0,17.0,279.0,78.0,690.0,57.5,169.0,75.0,0.444,83.0,188.0,0.441,9.0,16.0,0.563,8.0,18.0,0.444
Miami (FL) (ACC),13,6-7,837.0,5594.0,6.68,45.0,430.3,895.0,4285.0,4.79,35.0,40.0,329.6,13.0,10.0,23.0,12.0,12.0,24.0,-1.0,-0.08,380:35,29:16,56.0,16.0,289.0,64.0,4.9,21.0,156.0,1.62,47.0,40.0,1.0,0.0,18.0,1.0,380.0,29.2,40.0,37.0,0.0,0.0,13.0,0.0,316.0,24.3,446.0,2345.0,5.26,19.0,180.4,498.0,1782.0,3.58,21.0,137.1,47.0,11.0,13.0,13.0,37.0,0.787,46.0,19.0,10.0,9.0,38.0,0.826,16.0,101.0,0.0,6.31,16.0,101.0,0.0,6.31,391.0,227.0,12.0,3249.0,8.31,14.31,26.0,249.9,229.0,397.0,2503.0,14.0,6.3,10.93,192.5,51.0,1253.0,1.0,24.57,51.0,1253.0,1.0,24.57,111.0,109.0,29.0,249.0,111.0,109.0,29.0,249.0,93.0,827.0,63.62,163.0,60.0,0.368,76.0,191.0,0.398,14.0,23.0,0.609,11.0,22.0,0.5
North Carolina (ACC),13,6-7,1005.0,5587.0,5.56,55.0,429.8,991.0,6472.0,6.53,64.0,67.0,497.8,11.0,12.0,23.0,10.0,13.0,23.0,0.0,0.0,331:09,25:28,60.0,24.0,259.0,72.0,5.5,28.0,215.0,2.15,60.0,52.0,1.0,0.0,6.0,0.0,432.0,33.2,67.0,61.0,1.0,0.0,12.0,3.0,507.0,39.0,496.0,1968.0,3.97,26.0,151.4,599.0,3126.0,5.22,33.0,240.5,55.0,23.0,17.0,6.0,46.0,0.836,54.0,26.0,13.0,9.0,48.0,0.889,14.0,58.0,0.0,4.14,14.0,58.0,0.0,4.14,509.0,315.0,13.0,3619.0,7.11,11.49,29.0,278.4,230.0,392.0,3346.0,31.0,8.54,14.55,257.4,34.0,592.0,0.0,17.41,34.0,592.0,0.0,17.41,154.0,138.0,24.0,316.0,154.0,138.0,24.0,316.0,99.0,821.0,63.15,198.0,84.0,0.424,95.0,194.0,0.49,11.0,23.0,0.478,10.0,12.0,0.833
Memphis (AAC),13,10-3,1012.0,5552.0,5.49,54.0,427.1,959.0,4544.0,4.74,30.0,32.0,349.5,14.0,17.0,31.0,11.0,9.0,20.0,11.0,0.85,391:32,30:07,79.0,16.0,361.0,87.0,6.7,16.0,130.0,1.23,58.0,58.0,0.0,0.0,21.0,1.0,471.0,36.2,32.0,29.0,1.0,0.0,10.0,0.0,253.0,19.5,594.0,2476.0,4.17,31.0,190.5,465.0,1580.0,3.4,16.0,121.5,60.0,26.0,15.0,15.0,56.0,0.933,32.0,12.0,4.0,6.0,22.0,0.688,13.0,36.0,0.0,2.77,13.0,36.0,0.0,2.77,418.0,262.0,9.0,3076.0,7.36,11.74,23.0,236.6,264.0,494.0,2964.0,14.0,6.0,11.23,228.0,33.0,598.0,0.0,18.12,33.0,598.0,0.0,18.12,82.0,140.0,23.0,245.0,82.0,140.0,23.0,245.0,81.0,770.0,59.23,207.0,76.0,0.367,76.0,215.0,0.353,10.0,14.0,0.714,9.0,14.0,0.643
Kansas St. (Big 12),13,9-4,891.0,5481.0,6.15,53.0,421.6,879.0,4801.0,5.46,37.0,39.0,369.3,6.0,15.0,21.0,5.0,8.0,13.0,8.0,0.62,425:31,32:43,65.0,16.0,274.0,73.0,5.6,31.0,173.0,2.38,57.0,52.0,1.0,0.0,23.0,0.0,465.0,35.8,39.0,34.0,0.0,0.0,11.0,0.0,301.0,23.2,476.0,1745.0,3.67,30.0,134.2,440.0,1824.0,4.15,17.0,140.3,62.0,29.0,14.0,13.0,56.0,0.903,39.0,11.0,12.0,8.0,31.0,0.795,11.0,122.0,1.0,11.09,11.0,122.0,1.0,11.09,415.0,271.0,8.0,3736.0,9.0,13.79,23.0,287.4,273.0,439.0,2977.0,20.0,6.78,10.9,229.0,60.0,1078.0,0.0,17.97,60.0,1078.0,0.0,17.97,98.0,153.0,11.0,262.0,98.0,153.0,11.0,262.0,57.0,511.0,39.31,172.0,79.0,0.459,76.0,177.0,0.429,11.0,16.0,0.688,6.0,14.0,0.429
