Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Fla. Atlantic (C-USA),14,11-3,1053.0,6280.0,5.96,62.0,448.6,979.0,5239.0,5.35,40.0,41.0,374.2,11.0,22.0,33.0,4.0,8.0,12.0,21.0,1.5,405:07,28:56,71.0,34.0,338.0,88.0,6.3,28.0,218.0,2.0,65.0,56.0,4.0,1.0,18.0,0.0,510.0,36.4,41.0,34.0,3.0,0.0,10.0,1.0,318.0,22.7,551.0,2324.0,4.22,32.0,166.0,498.0,1897.0,3.81,17.0,135.5,68.0,26.0,19.0,17.0,62.0,0.912,40.0,13.0,10.0,7.0,30.0,0.75,,,,,,,,,502.0,314.0,8.0,3956.0,7.88,12.6,30.0,282.6,281.0,481.0,3342.0,23.0,6.95,11.89,238.7,45.0,798.0,0.0,17.73,45.0,798.0,0.0,17.73,94.0,145.0,33.0,272.0,94.0,145.0,33.0,272.0,,,,201.0,81.0,0.403,63.0,201.0,0.313,,,,,,
Louisville (ACC),13,8-5,871.0,5815.0,6.68,55.0,447.3,904.0,5719.0,6.33,58.0,58.0,439.9,11.0,7.0,18.0,10.0,9.0,19.0,-1.0,-0.08,408:54,31:27,70.0,16.0,307.0,78.0,6.0,39.0,220.0,3.0,58.0,55.0,0.0,0.0,9.0,0.0,430.0,33.1,58.0,57.0,1.0,0.0,9.0,0.0,434.0,33.4,569.0,2767.0,4.86,23.0,212.8,498.0,2675.0,5.37,27.0,205.8,44.0,17.0,13.0,6.0,36.0,0.818,51.0,20.0,18.0,5.0,43.0,0.843,18.0,88.0,0.0,4.89,18.0,88.0,0.0,4.89,302.0,178.0,9.0,3048.0,10.09,17.12,32.0,234.5,243.0,406.0,3044.0,31.0,7.5,12.53,234.2,54.0,1159.0,0.0,21.46,54.0,1159.0,0.0,21.46,127.0,137.0,22.0,286.0,127.0,137.0,22.0,286.0,93.0,780.0,60.0,174.0,75.0,0.431,66.0,174.0,0.379,14.0,23.0,0.609,10.0,23.0,0.435
Western Mich. (MAC),13,7-6,916.0,5794.0,6.33,56.0,445.7,932.0,5456.0,5.85,39.0,40.0,419.7,9.0,13.0,22.0,6.0,8.0,14.0,8.0,0.62,394:39,30:21,63.0,44.0,332.0,85.0,6.5,18.0,122.0,1.38,58.0,52.0,0.0,0.0,10.0,0.0,430.0,33.1,40.0,35.0,1.0,0.0,20.0,0.0,337.0,25.9,503.0,2666.0,5.3,35.0,205.1,498.0,2361.0,4.74,18.0,181.6,55.0,22.0,12.0,10.0,44.0,0.8,54.0,16.0,13.0,15.0,44.0,0.815,18.0,154.0,0.0,8.56,18.0,154.0,0.0,8.56,413.0,246.0,8.0,3128.0,7.57,12.72,21.0,240.6,290.0,434.0,3095.0,21.0,7.13,10.67,238.1,42.0,857.0,1.0,20.4,42.0,857.0,1.0,20.4,117.0,153.0,23.0,293.0,117.0,153.0,23.0,293.0,82.0,759.0,58.38,190.0,86.0,0.453,76.0,183.0,0.415,16.0,28.0,0.571,8.0,21.0,0.381
Ole Miss (SEC),12,4-8,891.0,5343.0,6.0,40.0,445.3,859.0,5001.0,5.82,36.0,39.0,416.8,6.0,10.0,16.0,9.0,6.0,15.0,1.0,0.08,338:58,28:14,58.0,30.0,291.0,73.0,6.1,21.0,127.0,1.75,41.0,36.0,2.0,0.0,11.0,0.0,319.0,26.6,39.0,34.0,0.0,0.0,16.0,1.0,318.0,26.5,559.0,3015.0,5.39,29.0,251.3,425.0,1662.0,3.91,16.0,138.5,38.0,16.0,6.0,11.0,33.0,0.868,38.0,11.0,10.0,12.0,33.0,0.868,21.0,245.0,1.0,11.67,21.0,245.0,1.0,11.67,332.0,186.0,6.0,2328.0,7.01,12.52,11.0,194.0,288.0,434.0,3339.0,20.0,7.69,11.59,278.3,30.0,546.0,0.0,18.2,30.0,546.0,0.0,18.2,104.0,146.0,17.0,267.0,104.0,146.0,17.0,267.0,59.0,585.0,48.75,182.0,67.0,0.368,69.0,173.0,0.399,17.0,32.0,0.531,12.0,20.0,0.6
Iowa St. (Big 12),13,7-6,896.0,5776.0,6.45,51.0,444.3,896.0,4801.0,5.36,35.0,39.0,369.3,7.0,6.0,13.0,7.0,9.0,16.0,-3.0,-0.23,395:15,30:24,73.0,24.0,299.0,85.0,6.5,18.0,117.0,1.38,53.0,49.0,0.0,0.0,17.0,0.0,418.0,32.2,39.0,35.0,1.0,0.0,22.0,0.0,337.0,25.9,412.0,1729.0,4.2,22.0,133.0,455.0,1814.0,3.99,13.0,139.5,53.0,19.0,18.0,13.0,50.0,0.943,37.0,10.0,11.0,12.0,33.0,0.892,16.0,99.0,0.0,6.19,16.0,99.0,0.0,6.19,484.0,315.0,9.0,4047.0,8.36,12.85,29.0,311.3,279.0,441.0,2987.0,22.0,6.77,10.71,229.8,57.0,1127.0,1.0,19.77,57.0,1127.0,1.0,19.77,105.0,130.0,11.0,246.0,105.0,130.0,11.0,246.0,61.0,496.0,38.15,168.0,64.0,0.381,84.0,203.0,0.414,9.0,21.0,0.429,8.0,15.0,0.533
BYU (FBS Independent),13,7-6,933.0,5769.0,6.18,45.0,443.8,914.0,5116.0,5.6,36.0,40.0,393.5,7.0,15.0,22.0,10.0,11.0,21.0,1.0,0.08,395:05,30:23,50.0,22.0,208.0,61.0,4.7,29.0,174.0,2.23,46.0,43.0,0.0,0.0,17.0,0.0,370.0,28.5,40.0,36.0,2.0,0.0,17.0,0.0,331.0,25.5,465.0,2068.0,4.45,25.0,159.1,515.0,2178.0,4.23,14.0,167.5,60.0,21.0,10.0,13.0,44.0,0.733,45.0,12.0,14.0,10.0,36.0,0.8,16.0,184.0,1.0,11.5,16.0,184.0,1.0,11.5,468.0,296.0,11.0,3701.0,7.91,12.5,20.0,284.7,254.0,399.0,2938.0,22.0,7.36,11.57,226.0,46.0,885.0,0.0,19.24,46.0,885.0,0.0,19.24,123.0,127.0,17.0,267.0,123.0,127.0,17.0,267.0,79.0,668.0,51.38,186.0,79.0,0.425,76.0,188.0,0.404,7.0,19.0,0.368,10.0,21.0,0.476
Ohio (MAC),13,7-6,861.0,5749.0,6.68,57.0,442.2,882.0,5248.0,5.95,42.0,43.0,403.7,10.0,5.0,15.0,13.0,6.0,19.0,-4.0,-0.31,412:40,31:44,40.0,52.0,270.0,66.0,5.1,21.0,150.0,1.62,57.0,54.0,1.0,0.0,16.0,0.0,446.0,34.3,43.0,36.0,0.0,0.0,17.0,0.0,345.0,26.5,526.0,2883.0,5.48,36.0,221.8,464.0,2162.0,4.66,21.0,166.3,59.0,30.0,11.0,12.0,53.0,0.898,45.0,17.0,9.0,11.0,37.0,0.822,15.0,92.0,1.0,6.13,15.0,92.0,1.0,6.13,335.0,203.0,6.0,2866.0,8.56,14.12,21.0,220.5,250.0,418.0,3086.0,21.0,7.38,12.34,237.4,36.0,580.0,0.0,16.11,36.0,580.0,0.0,16.11,123.0,127.0,20.0,270.0,123.0,127.0,20.0,270.0,70.0,627.0,48.23,168.0,83.0,0.494,70.0,177.0,0.395,5.0,9.0,0.556,11.0,19.0,0.579
Arizona (Pac-12),12,4-8,873.0,5281.0,6.05,42.0,440.1,889.0,5657.0,6.36,53.0,54.0,471.4,4.0,11.0,15.0,6.0,12.0,18.0,-3.0,-0.25,328:53,27:24,43.0,22.0,175.0,54.0,4.5,33.0,191.0,2.75,42.0,37.0,1.0,0.0,10.0,1.0,323.0,26.9,54.0,52.0,1.0,0.0,17.0,0.0,429.0,35.8,451.0,2088.0,4.63,19.0,174.0,459.0,2179.0,4.75,27.0,181.6,35.0,12.0,10.0,8.0,30.0,0.857,53.0,22.0,11.0,15.0,48.0,0.906,19.0,152.0,0.0,8.0,19.0,152.0,0.0,8.0,422.0,261.0,12.0,3193.0,7.57,12.23,23.0,266.1,282.0,430.0,3478.0,26.0,8.09,12.33,289.8,10.0,222.0,0.0,22.2,10.0,222.0,0.0,22.2,122.0,145.0,26.0,293.0,122.0,145.0,26.0,293.0,76.0,677.0,56.42,186.0,82.0,0.441,79.0,168.0,0.47,13.0,20.0,0.65,6.0,18.0,0.333
Georgia St. (Sun Belt),13,7-6,981.0,5718.0,5.83,52.0,439.8,886.0,5922.0,6.68,60.0,62.0,455.5,8.0,9.0,17.0,7.0,9.0,16.0,1.0,0.08,385:00,29:36,51.0,20.0,221.0,61.0,4.7,19.0,145.0,1.46,53.0,50.0,1.0,0.0,12.0,0.0,406.0,31.2,62.0,53.0,2.0,0.0,14.0,0.0,471.0,36.2,596.0,3141.0,5.27,30.0,241.6,524.0,2829.0,5.4,33.0,217.6,56.0,21.0,17.0,8.0,46.0,0.821,55.0,23.0,17.0,9.0,49.0,0.891,15.0,143.0,0.0,9.53,15.0,143.0,0.0,9.53,385.0,238.0,9.0,2577.0,6.69,10.83,22.0,198.2,230.0,362.0,3093.0,27.0,8.54,13.45,237.9,26.0,616.0,0.0,23.69,26.0,616.0,0.0,23.69,143.0,126.0,18.0,287.0,143.0,126.0,18.0,287.0,56.0,557.0,42.85,195.0,89.0,0.456,81.0,179.0,0.453,13.0,27.0,0.481,13.0,24.0,0.542
Liberty (FBS Independent),13,8-5,887.0,5712.0,6.44,54.0,439.4,926.0,5319.0,5.74,45.0,46.0,409.2,6.0,12.0,18.0,8.0,8.0,16.0,2.0,0.15,360:37,27:44,59.0,42.0,276.0,80.0,6.2,28.0,199.0,2.15,56.0,52.0,0.0,0.0,13.0,0.0,427.0,32.8,46.0,42.0,1.0,0.0,15.0,0.0,365.0,28.1,435.0,1956.0,4.5,25.0,150.5,541.0,2466.0,4.56,18.0,189.7,56.0,22.0,17.0,8.0,47.0,0.839,52.0,15.0,14.0,13.0,42.0,0.808,15.0,123.0,0.0,8.2,15.0,123.0,0.0,8.2,452.0,257.0,8.0,3756.0,8.31,14.61,29.0,288.9,230.0,385.0,2853.0,27.0,7.41,12.4,219.5,25.0,487.0,0.0,19.48,25.0,487.0,0.0,19.48,118.0,124.0,31.0,273.0,118.0,124.0,31.0,273.0,88.0,801.0,61.62,167.0,68.0,0.407,82.0,194.0,0.423,5.0,16.0,0.313,11.0,24.0,0.458
Arkansas St. (Sun Belt),13,8-5,925.0,5711.0,6.17,50.0,439.3,1018.0,6218.0,6.11,55.0,56.0,478.3,7.0,12.0,19.0,11.0,11.0,22.0,-3.0,-0.23,359:33,27:39,62.0,32.0,276.0,78.0,6.0,40.0,217.0,3.08,54.0,53.0,0.0,0.0,19.0,2.0,438.0,33.7,56.0,46.0,3.0,0.0,18.0,1.0,444.0,34.2,456.0,1654.0,3.63,13.0,127.2,557.0,2801.0,5.03,32.0,215.5,45.0,10.0,17.0,13.0,40.0,0.889,61.0,25.0,9.0,13.0,47.0,0.77,13.0,112.0,0.0,8.62,13.0,112.0,0.0,8.62,469.0,298.0,11.0,4057.0,8.65,13.61,37.0,312.1,280.0,461.0,3417.0,23.0,7.41,12.2,262.8,43.0,816.0,1.0,18.98,43.0,816.0,1.0,18.98,127.0,157.0,31.0,315.0,127.0,157.0,31.0,315.0,99.0,916.0,70.46,193.0,78.0,0.404,74.0,195.0,0.379,13.0,23.0,0.565,20.0,36.0,0.556
Colorado St. (Mountain West),12,4-8,841.0,5249.0,6.24,39.0,437.4,811.0,4529.0,5.58,42.0,47.0,377.4,7.0,6.0,13.0,13.0,11.0,24.0,-11.0,-0.92,362:47,30:13,55.0,26.0,257.0,68.0,5.7,27.0,180.0,2.25,42.0,41.0,1.0,0.0,14.0,0.0,337.0,28.1,47.0,45.0,1.0,0.0,15.0,0.0,374.0,31.2,395.0,1586.0,4.02,18.0,132.2,495.0,2350.0,4.75,23.0,195.8,46.0,14.0,12.0,9.0,35.0,0.761,43.0,18.0,10.0,10.0,38.0,0.884,17.0,94.0,0.0,5.53,17.0,94.0,0.0,5.53,446.0,280.0,11.0,3663.0,8.21,13.08,21.0,305.3,183.0,316.0,2179.0,19.0,6.9,11.91,181.6,18.0,498.0,1.0,27.67,18.0,498.0,1.0,27.67,119.0,91.0,28.0,238.0,119.0,91.0,28.0,238.0,80.0,785.0,65.42,169.0,67.0,0.396,60.0,168.0,0.357,11.0,21.0,0.524,15.0,22.0,0.682
Louisiana Tech (C-USA),13,10-3,933.0,5679.0,6.09,48.0,436.8,941.0,4910.0,5.22,33.0,35.0,377.7,9.0,17.0,26.0,9.0,10.0,19.0,7.0,0.54,399:38,30:44,65.0,28.0,239.0,79.0,6.1,29.0,164.0,2.23,54.0,53.0,0.0,0.0,15.0,0.0,422.0,32.5,35.0,35.0,0.0,0.0,13.0,0.0,284.0,21.8,475.0,2189.0,4.61,27.0,168.4,478.0,1784.0,3.73,19.0,137.2,49.0,22.0,11.0,10.0,43.0,0.878,51.0,16.0,8.0,9.0,33.0,0.647,,,,,,,,,458.0,285.0,10.0,3490.0,7.62,12.25,21.0,268.5,278.0,463.0,3126.0,14.0,6.75,11.24,240.5,57.0,1171.0,1.0,20.54,57.0,1171.0,1.0,20.54,97.0,153.0,19.0,269.0,97.0,153.0,19.0,269.0,,,,174.0,72.0,0.414,68.0,195.0,0.349,,,,,,
Toledo (MAC),12,6-6,856.0,5209.0,6.09,42.0,434.1,862.0,5708.0,6.62,50.0,50.0,475.7,4.0,7.0,11.0,12.0,7.0,19.0,-8.0,-0.67,360:42,30:03,50.0,38.0,236.0,69.0,5.8,29.0,173.0,2.42,42.0,38.0,2.0,0.0,11.0,0.0,327.0,27.3,50.0,46.0,2.0,0.0,12.0,0.0,386.0,32.2,517.0,2694.0,5.21,27.0,224.5,483.0,2621.0,5.43,31.0,218.4,48.0,20.0,11.0,6.0,37.0,0.771,46.0,23.0,6.0,10.0,39.0,0.848,17.0,139.0,0.0,8.18,17.0,139.0,0.0,8.18,339.0,193.0,7.0,2515.0,7.42,13.03,15.0,209.6,237.0,379.0,3087.0,19.0,8.15,13.03,257.3,23.0,505.0,0.0,21.96,23.0,505.0,0.0,21.96,119.0,135.0,23.0,277.0,119.0,135.0,23.0,277.0,67.0,608.0,50.67,171.0,65.0,0.38,71.0,169.0,0.42,18.0,31.0,0.581,10.0,23.0,0.435
Central Mich. (MAC),14,8-6,999.0,6070.0,6.08,55.0,433.6,938.0,5082.0,5.42,45.0,49.0,363.0,6.0,13.0,19.0,17.0,13.0,30.0,-11.0,-0.79,424:26,30:19,90.0,42.0,387.0,111.0,7.9,21.0,151.0,1.5,55.0,47.0,4.0,0.0,13.0,1.0,426.0,30.4,49.0,46.0,0.0,0.0,18.0,1.0,396.0,28.3,526.0,2539.0,4.83,36.0,181.4,493.0,1719.0,3.49,20.0,122.8,59.0,29.0,10.0,9.0,48.0,0.814,50.0,19.0,15.0,12.0,46.0,0.92,21.0,197.0,0.0,9.38,21.0,197.0,0.0,9.38,473.0,290.0,13.0,3531.0,7.47,12.18,19.0,252.2,267.0,445.0,3363.0,25.0,7.56,12.6,240.2,41.0,945.0,0.0,23.05,41.0,945.0,0.0,23.05,102.0,146.0,27.0,275.0,102.0,146.0,27.0,275.0,118.0,925.0,66.07,200.0,81.0,0.405,64.0,190.0,0.337,17.0,30.0,0.567,12.0,32.0,0.375
Wisconsin (Big Ten),14,10-4,963.0,6065.0,6.3,56.0,433.2,839.0,4020.0,4.79,29.0,30.0,287.1,10.0,12.0,22.0,17.0,5.0,22.0,0.0,0.0,498:48,35:37,81.0,20.0,444.0,91.0,6.5,20.0,121.0,1.43,62.0,61.0,0.0,0.0,14.0,1.0,477.0,34.1,30.0,25.0,1.0,0.0,10.0,0.0,237.0,16.9,612.0,3263.0,5.33,38.0,233.1,424.0,1397.0,3.29,11.0,99.8,54.0,27.0,9.0,11.0,47.0,0.87,36.0,9.0,11.0,6.0,26.0,0.722,15.0,104.0,0.0,6.93,15.0,104.0,0.0,6.93,351.0,246.0,5.0,2802.0,7.98,11.39,18.0,200.1,214.0,415.0,2623.0,18.0,6.32,12.26,187.4,16.0,272.0,0.0,17.0,16.0,272.0,0.0,17.0,78.0,121.0,28.0,227.0,78.0,121.0,28.0,227.0,69.0,636.0,45.43,189.0,91.0,0.481,48.0,176.0,0.273,18.0,23.0,0.783,12.0,27.0,0.444
App State (Sun Belt),14,13-1,969.0,6064.0,6.26,65.0,433.1,940.0,4705.0,5.01,34.0,35.0,336.1,10.0,14.0,24.0,3.0,6.0,9.0,15.0,1.07,438:26,31:19,67.0,38.0,380.0,86.0,6.1,18.0,107.0,1.29,73.0,72.0,0.0,0.0,11.0,0.0,543.0,38.8,35.0,29.0,1.0,0.0,13.0,0.0,280.0,20.0,599.0,3240.0,5.41,35.0,231.4,485.0,1811.0,3.73,14.0,129.4,60.0,25.0,22.0,8.0,55.0,0.917,32.0,9.0,11.0,7.0,27.0,0.844,17.0,62.0,0.0,3.65,17.0,62.0,0.0,3.65,370.0,231.0,6.0,2824.0,7.63,12.23,30.0,201.7,253.0,455.0,2894.0,20.0,6.36,11.44,206.7,48.0,910.0,0.0,18.96,48.0,910.0,0.0,18.96,97.0,133.0,28.0,258.0,97.0,133.0,28.0,258.0,95.0,899.0,64.21,200.0,89.0,0.445,62.0,202.0,0.307,13.0,16.0,0.813,15.0,26.0,0.577
Oregon (Pac-12),14,12-2,956.0,6063.0,6.34,61.0,433.1,973.0,4607.0,4.73,23.0,24.0,329.1,7.0,20.0,27.0,5.0,6.0,11.0,16.0,1.14,395:35,28:15,74.0,46.0,384.0,97.0,6.9,25.0,175.0,1.79,67.0,64.0,1.0,0.0,9.0,0.0,495.0,35.4,24.0,21.0,3.0,0.0,20.0,0.0,231.0,16.5,510.0,2448.0,4.8,26.0,174.9,467.0,1525.0,3.27,5.0,108.9,63.0,21.0,20.0,8.0,49.0,0.778,39.0,5.0,9.0,16.0,30.0,0.769,26.0,193.0,0.0,7.42,26.0,193.0,0.0,7.42,446.0,298.0,6.0,3615.0,8.11,12.13,35.0,258.2,297.0,506.0,3082.0,18.0,6.09,10.38,220.1,44.0,1075.0,1.0,24.43,44.0,1075.0,1.0,24.43,94.0,139.0,34.0,267.0,94.0,139.0,34.0,267.0,85.0,862.0,61.57,177.0,74.0,0.418,73.0,220.0,0.332,13.0,25.0,0.52,14.0,33.0,0.424
Indiana (Big Ten),13,8-5,940.0,5626.0,5.99,48.0,432.8,853.0,4579.0,5.37,37.0,39.0,352.2,10.0,7.0,17.0,6.0,9.0,15.0,2.0,0.15,438:31,33:43,66.0,28.0,299.0,80.0,6.2,27.0,148.0,2.08,51.0,46.0,2.0,0.0,19.0,0.0,413.0,31.8,39.0,35.0,2.0,0.0,14.0,1.0,317.0,24.4,467.0,1695.0,3.63,24.0,130.4,459.0,1801.0,3.92,17.0,138.5,62.0,24.0,15.0,14.0,53.0,0.855,38.0,12.0,12.0,10.0,34.0,0.895,7.0,64.0,0.0,9.14,7.0,64.0,0.0,9.14,473.0,321.0,9.0,3931.0,8.31,12.25,24.0,302.4,219.0,394.0,2778.0,20.0,7.05,12.68,213.7,27.0,540.0,0.0,20.0,27.0,540.0,0.0,20.0,95.0,117.0,36.0,248.0,95.0,117.0,36.0,248.0,88.0,830.0,63.85,177.0,83.0,0.469,62.0,176.0,0.352,8.0,18.0,0.444,12.0,23.0,0.522
Minnesota (Big Ten),13,11-2,883.0,5616.0,6.36,56.0,432.0,787.0,3986.0,5.06,32.0,37.0,306.6,5.0,14.0,19.0,7.0,8.0,15.0,4.0,0.31,444:42,34:12,45.0,34.0,282.0,62.0,4.8,30.0,185.0,2.31,59.0,54.0,1.0,0.0,11.0,0.0,443.0,34.1,37.0,31.0,1.0,0.0,12.0,1.0,293.0,22.5,560.0,2323.0,4.15,25.0,178.7,430.0,1591.0,3.7,18.0,122.4,59.0,24.0,19.0,10.0,53.0,0.898,35.0,15.0,8.0,9.0,32.0,0.914,6.0,1.0,0.0,0.17,6.0,1.0,0.0,0.17,323.0,212.0,8.0,3293.0,10.2,15.53,31.0,253.3,200.0,357.0,2395.0,14.0,6.71,11.98,184.2,44.0,947.0,1.0,21.52,44.0,947.0,1.0,21.52,92.0,119.0,18.0,229.0,92.0,119.0,18.0,229.0,56.0,502.0,38.62,161.0,78.0,0.484,62.0,165.0,0.376,13.0,20.0,0.65,10.0,18.0,0.556
Notre Dame (FBS Independent),13,11-2,886.0,5608.0,6.33,57.0,431.4,894.0,4181.0,4.68,25.0,26.0,321.6,19.0,9.0,28.0,5.0,6.0,11.0,17.0,1.31,372:59,28:41,76.0,30.0,355.0,91.0,7.0,16.0,81.0,1.23,61.0,61.0,0.0,0.0,17.0,0.0,478.0,36.8,26.0,26.0,0.0,0.0,17.0,0.0,233.0,17.9,470.0,2330.0,4.96,20.0,179.2,520.0,1990.0,3.83,12.0,153.1,55.0,16.0,26.0,9.0,51.0,0.927,30.0,9.0,8.0,12.0,29.0,0.967,18.0,70.0,0.0,3.89,18.0,70.0,0.0,3.89,416.0,253.0,6.0,3278.0,7.88,12.96,37.0,252.2,203.0,374.0,2191.0,13.0,5.86,10.79,168.5,35.0,626.0,0.0,17.89,35.0,626.0,0.0,17.89,118.0,102.0,15.0,235.0,118.0,102.0,15.0,235.0,84.0,665.0,51.15,184.0,74.0,0.402,64.0,198.0,0.323,17.0,25.0,0.68,10.0,22.0,0.455
Utah St. (Mountain West),13,7-6,965.0,5607.0,5.81,40.0,431.3,1016.0,5727.0,5.64,49.0,53.0,440.5,13.0,11.0,24.0,8.0,18.0,26.0,-2.0,-0.15,324:53,24:59,55.0,30.0,314.0,70.0,5.4,23.0,123.0,1.77,45.0,45.0,0.0,0.0,21.0,1.0,380.0,29.2,53.0,49.0,1.0,0.0,10.0,0.0,399.0,30.7,461.0,1979.0,4.29,18.0,152.2,611.0,2625.0,4.3,29.0,201.9,49.0,12.0,11.0,13.0,36.0,0.735,58.0,29.0,14.0,7.0,50.0,0.862,19.0,207.0,1.0,10.89,19.0,207.0,1.0,10.89,504.0,315.0,18.0,3628.0,7.2,11.52,22.0,279.1,241.0,405.0,3102.0,20.0,7.66,12.87,238.6,30.0,679.0,0.0,22.63,30.0,679.0,0.0,22.63,148.0,138.0,18.0,304.0,148.0,138.0,18.0,304.0,74.0,615.0,47.31,197.0,84.0,0.426,94.0,203.0,0.463,3.0,9.0,0.333,6.0,18.0,0.333
Florida (SEC),13,11-2,865.0,5597.0,6.47,54.0,430.5,809.0,3963.0,4.9,23.0,23.0,304.8,7.0,16.0,23.0,8.0,10.0,18.0,5.0,0.38,393:22,30:15,69.0,66.0,447.0,102.0,7.8,25.0,178.0,1.92,55.0,51.0,0.0,0.0,17.0,0.0,432.0,33.2,23.0,22.0,1.0,0.0,13.0,0.0,201.0,15.5,398.0,1687.0,4.24,21.0,129.8,419.0,1336.0,3.19,9.0,102.8,54.0,15.0,22.0,9.0,46.0,0.852,35.0,5.0,9.0,9.0,23.0,0.657,7.0,9.0,0.0,1.29,7.0,9.0,0.0,1.29,467.0,317.0,10.0,3910.0,8.37,12.33,33.0,300.8,235.0,390.0,2627.0,14.0,6.74,11.18,202.1,25.0,502.0,0.0,20.08,25.0,502.0,0.0,20.08,76.0,121.0,16.0,213.0,76.0,121.0,16.0,213.0,67.0,618.0,47.54,158.0,65.0,0.411,67.0,184.0,0.364,16.0,26.0,0.615,3.0,10.0,0.3
East Carolina (AAC),12,4-8,900.0,5162.0,5.74,34.0,430.2,864.0,5632.0,6.52,52.0,53.0,469.3,7.0,11.0,18.0,7.0,10.0,17.0,1.0,0.08,354:48,29:34,57.0,26.0,245.0,70.0,5.8,17.0,150.0,1.42,36.0,33.0,0.0,0.0,24.0,0.0,321.0,26.8,53.0,50.0,2.0,0.0,10.0,1.0,404.0,33.7,449.0,1696.0,3.78,12.0,141.3,493.0,2493.0,5.06,28.0,207.8,52.0,12.0,12.0,19.0,43.0,0.827,47.0,23.0,9.0,9.0,41.0,0.872,16.0,172.0,0.0,10.75,16.0,172.0,0.0,10.75,451.0,270.0,10.0,3466.0,7.69,12.84,22.0,288.8,231.0,371.0,3139.0,24.0,8.46,13.59,261.6,16.0,388.0,0.0,24.25,16.0,388.0,0.0,24.25,125.0,133.0,20.0,278.0,125.0,133.0,20.0,278.0,71.0,615.0,51.25,178.0,70.0,0.393,72.0,170.0,0.424,3.0,7.0,0.429,13.0,23.0,0.565
Boston College (ACC),13,6-7,964.0,5579.0,5.79,47.0,429.2,983.0,6223.0,6.33,48.0,49.0,478.7,7.0,10.0,17.0,6.0,6.0,12.0,5.0,0.38,361:32,27:48,76.0,50.0,305.0,101.0,7.8,13.0,98.0,1.0,49.0,45.0,1.0,0.0,12.0,0.0,377.0,29.0,49.0,49.0,0.0,0.0,25.0,0.0,418.0,32.2,659.0,3291.0,4.99,27.0,253.2,527.0,2512.0,4.77,19.0,193.2,48.0,17.0,12.0,10.0,39.0,0.813,53.0,15.0,16.0,17.0,48.0,0.906,27.0,149.0,0.0,5.52,27.0,149.0,0.0,5.52,305.0,161.0,6.0,2288.0,7.5,14.21,20.0,176.0,297.0,456.0,3711.0,29.0,8.14,12.49,285.5,22.0,465.0,0.0,21.14,22.0,465.0,0.0,21.14,127.0,166.0,13.0,306.0,127.0,166.0,13.0,306.0,66.0,486.0,37.38,207.0,89.0,0.43,98.0,211.0,0.464,13.0,24.0,0.542,15.0,22.0,0.682
